Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
valleyobgynassociates.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
bcpzonasegurabeta-viabcp-com.fusiontechsoftware.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0
noutbookofff.ru,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
agriosa.ca,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1
hltps-wwv-bancoripley-cl.publicidadtechtre.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
creativecombat.com,0,1,1,4,0,0,1,0,0,1,0,0,0,0,1,0
mtmonly.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
cybergata.com,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
vixas.atwebpages.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
loot-hub.gq,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0
locksmithrishon.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ripe6.net,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
rege.opriessnig.at,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
facebook-login.mypi.co,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
lifetimeconx.com,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
pacificyouthcouncil.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
lootgg.ga,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0
bd-times.com,0,0,1,6,0,0,0,1,0,0,0,1,0,0,1,0
spankbang.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
christiantidings.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
doctorannenkova.ru,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
alvorkitecenter.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0
essaudio.cc,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
ce32838.tmweb.ru,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
itaucomvoce.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
streaming-att.com.mx,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0
farmskinsgiveaway.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
vjdisplay.com.cn,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
esporte.uol.com.br,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0
s371712615.mialojamiento.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
ksv.upol.cz,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
dusperdesi.net,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0
marantoptions.com.au,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
inntenlena.ml,0,0,1,2,1,0,0,0,0,1,1,1,1,0,1,0
kergaukr.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
vinkaellaren.se,0,0,1,9,0,0,0,0,0,1,0,1,1,0,1,0
houseoftiresbcs.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
beta.kenaidanceta.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
webcoretic.com,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0
accurate-engineers.in,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
upd-medlav.net,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1
e5b71e19ba2774045.tempsite.link,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0
mail.brennercom.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
fakebok.blogcu.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
up.safenabsecur.cloudns.cx,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
caviarkelp.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0
jjscdc.cn,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
tebyan.net,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
youngil.co.kr,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0
hrweb99.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
otomoto.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,1
bombae.be,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
filedotard.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
kaizenpak.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
duluxshop.lk,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
my3billing-three.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
bootnbonnet.org,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0
educatedstrength.ru,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
vulkanland-bio-safran.at,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0
iscbankofamerica.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
alianzacanina.com.mx,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
honeysaienterprises.com,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0
pramlee.com.my,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
bizwebnature.wr02.dhrcenter.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0
paypal-express-checkout.danielschreurs.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
netpaymentservices.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
zasobygwp.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
16tiles.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
paypal.verylegit.link,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
giphy.com,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0
rockysite.net,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
saleschampion.co.uk,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0
domainht6.cf,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
de2f.totalh.net,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
pastimenangqq101.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
susai.ro,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0
rohtolab.com,0,0,1,9,0,0,0,0,0,0,0,1,0,0,1,0
notificationppv.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
westsuburbanchamber.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
office-sakakibara.com,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0
paullemmerick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
suspended-profiles.blogspot.com,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
bitckins.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
mandan.com.tr,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
promo-twitter.info,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
rioverdepar.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
prezi.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
bancobpm-youweb.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0
gawker.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
please-follow-the-instructions-6050ce63e4bce6764cb34cac51fb44d7.culturelearningpartners.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
cli.re,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
idioblastic-engine.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
grindtimegym.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
alertastelecredito.site,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
borrachao.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0
accounts.google.com,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0
texas-money.net,0,0,1,4,0,0,0,1,0,1,0,1,1,1,1,1
apaseppol.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
hotdealsaz.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
betasus10.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
phx.blewpass.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
gg.gg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
qualityconsult.com.br,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0
clcr.me,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
thelogodept.com,0,0,1,6,0,0,1,0,0,1,0,0,0,0,1,0
ndt-college.kz,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0
okwok.co.kr,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0
staytechconsulting.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
india-medicina.ru,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0
whare.100webspace.net,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
vkotankte.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
getdocumentcheck.com,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
186.75.130.46,1,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
csgohoned.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
ojnw.app.link,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
midyatmimaritas.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
csgoprime.ml,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0
loginlogon.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,0,1,0,1,0,0,1,0
eliotecae-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0
alergiaalpolen.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
sticker-z.ru,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0
worldyouthsummit.org,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
steamcommunity.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
icloud.coms.my.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
pradapoland.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
hootsuite.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
authpro.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
hotgrupdewasa-wa.000webhostapp.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
xossip.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
ebay.de.phodo.vn,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
vasavivivahavedhika.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0
itaucard.sac24horas.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1
soundcloud.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
lightandlight.in,0,1,1,10,0,0,0,0,0,1,0,1,0,0,1,0
tptelecom.it,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0
steamcommunity.com,0,0,1,4,1,0,0,0,0,1,0,1,0,0,1,0
betasussgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
milpitaslions.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
107.189.6.150,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
mygshock.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
mail.grup-webwhatsapp.guied17.my.id,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
thaihouseliving.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
jaysuntravels.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
aludagoglichidze.ge,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
chuckstransport.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
rilzcarlton.com,0,1,1,3,0,0,0,0,0,1,0,0,1,1,1,1
5bn0j.app.link,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
trbetasusgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
subscene.com,0,0,1,4,0,0,0,0,1,1,1,1,1,0,1,0
qrxhskj.cluster028.hosting.ovh.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1
bigwoodsbar.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1
livecentralmethodist-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
aurapropaganda.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
caixa.gov.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1
olx.ro,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,1
coccoc.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
qtekits.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
kievskaya22.ru,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
wireconfirmation68c10a25442a3e13.blogspot.com,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0
rakuten.co.jp.aplicationsuppornum43.supportaplicationpublicinformationcollecon8.xyz,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
chhotumaharaj.com,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0
whatsapp-grub.hols92.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
toywatchofficial.icu,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
icloudocean.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
sriaishwaryaconstruction.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0
dofus.page,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0
icloud.com.athz.us,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
wishnquotes.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0
bcpzonasegurabeta.viabcp.com.rcginsurance.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
join-groupbokep18.vizvaz.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0
u.nu,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
elsiriri.com.ar,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
xool.cc,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
cimer-basvurcomtr.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
actionfilmz.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
trioeletricotwister.com.br,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
fanxtv.info,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
neku.ga,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
labyrinthtanning.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
sparkpassedecom.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
originalsystems.it,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
shafeimall004.top,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
grafishop.com.ar,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
smiles.al-wed.com,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1
splash-laundromatlv.com,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0
chinadryer.cn,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
advonationusa.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
marufulislam.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
jenniferzima323.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
sweettravel.it,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
sjr-photo.com,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0
cbdadhacks.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
support-sign-in.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
atualizacao-segura.serveirc.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
indochina-art.ro,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0
kfph.co.za,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
secure.runescape.rs-p.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1
logex.com.tr,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,1
xtremefish.su,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
columbiaps-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
177.11.92.198,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
everestwebdevelopment.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0
subscription-office.ddns.net,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
indianexpress.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
yrcpi5xiyk5p6jjyzy3zhybgy6vsiymp4wrfptss3xqpcadpdtgq.litepages.googlezip.net,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0
betasus3.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
managephoenix.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0
aljazeera.net,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0
tennenaturephotography.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
mtmonly.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
worldoftanks.ru,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
jaggaauto.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
americanascovidshop.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
encarnacionhurtado.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
authorcheck.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
khoutiboxer.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
centromusicalpaternense.es:443,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0
fotoblad.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
justgfx.com,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0
paxful.com.transfer.boubit.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
gillas-first-project.webflow.io,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
w2-bb-acesso-online.cloud-fr1.unispace.io,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0
dearmomimokay.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
login-bank.org,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
sparksfirehousedeli.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
toanhoc247.edu.vn,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0
inconfis.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
seminarpedia.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
zaudrenduvent.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
comicbook.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
pembangunankepri.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
inprogresslibrary.com,0,0,1,6,0,0,0,0,0,1,0,0,1,1,1,1
cassandraleuthold.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
tapcollective.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
khabaronline.ir,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
oilsmarketingmastery.xyz,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1
azosimoveis.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
bizbizeturkiyenim.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
yourfitnesscorner.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0
lz5.1ee.myftpupload.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
betasus17.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
vkstickerc.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
cazanele-dunarii.ro,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
linea1s.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
baobulksms.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
io9.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0
mvhp.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
environaquatech.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
i-to.cc,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
d2ob6ssuz1ej59.cloudfront.net,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
contarv.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
mail.offerzforyou.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1
codecanyon.net,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
thegastonhouse.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
bizcloudz.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
robertoseifert.com,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0
caixa.gov.br,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1
emlakwebtasarim.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0
antz.co.in,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
jalopnik.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0
1337x.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
ww33.informeapp.me,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
utrackafrica.com,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0
evnt.com.br,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0
nyweed.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,1,0,0,1,0
saldao-casasbahia-mesdasmaes.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0
uwiomawio.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
conasevi.gob.sv,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0
instagram.quranicweb.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
evangelicalfriendsmission-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
blog.stibbe.nl,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
user-account-setting-security-support-amazon.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
aljazeera.net,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
mail.tik.info.pl,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0
vmorefraud.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0
sicurezza-postepay.it,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
psicoinspire.com.br,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
balletshop.eu,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0
garajd.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
collaboration.com.ua,0,0,1,6,0,0,0,0,0,1,1,0,0,0,1,0
deadspin.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0
venturebeat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0
rebeccaboubli.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
homologacao.madrugadaolanches.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
zelle.updates-securitys.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1
vanillacheckcard.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
donplitka.in.ua,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
standbyyoucoaching.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
makemoneymonkey8888.xyz,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
otomoto.pl,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
185.177.54.1,1,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
visteme.mx,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
churchbrm.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
motorradclubbergamo.it,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
estocap.com.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
trr20200410010207145.domtemporario.com.br,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
regina.ninetendev.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
mytanfarma.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
class.britishonline.co,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0
ogawamoveisplanejados.com.br,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
brazosbendguardianship-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
deryw.club,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
52.87.127.10,1,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
secure.runescape.com-en.ru,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
checkinitausecurity.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
geranhujalim-001-site1.ctempurl.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0
baronuit-trail.org,0,0,1,6,0,0,0,1,0,0,1,1,0,0,1,0
adart.krakow.pl,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0
