URL_Length,Domain_Length,Path_Length,Query_Length,Num_Dots,Num_Hyphens,Num_Underscores,Num_Slashes,Num_Digits,Num_Special_Chars,Num_Subdomains,Has_IP,Has_HTTPS,Has_At_Symbol,Has_Prefix_Suffix,Has_Redirection,Tiny_URL,Suspicious_Keyword_Count,Contains_Login,Contains_Verify,Contains_Update,Contains_Bank,Contains_Secure,Entropy,label
24,17,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8554,1
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8937,1
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8635,1
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0049,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9401,1
28,21,0,0,3,1,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9233,0
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6424,1
23,16,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
35,28,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9217,0
16,9,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5778,1
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6897,1
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5555,1
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7951,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9219,1
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,0
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4714,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0039,0
39,32,0,0,2,1,0,2,3,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0259,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
43,36,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9431,1
31,24,0,0,2,1,0,2,5,6,1,0,0,0,1,0,0,1,0,0,0,0,0,3.9134,1
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.056,1
28,21,0,0,3,1,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9233,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
32,25,0,0,2,2,0,2,5,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0778,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
26,19,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9501,1
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,0
46,39,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2654,1
30,23,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8477,1
15,8,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1899,1
19,12,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3661,0
17,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6169,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7081,1
32,25,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2653,1
28,21,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6245,0
22,15,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8797,1
75,68,0,0,5,1,0,2,17,9,4,0,0,0,1,0,0,0,0,0,0,0,0,4.6946,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8441,0
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1064,0
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0603,1
26,19,0,0,1,1,0,2,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,3.6714,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7672,0
25,18,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7035,0
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9133,1
31,24,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0023,0
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.764,1
19,12,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5369,0
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0661,1
32,25,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9582,0
13,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1808,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,0
19,12,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4714,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
24,17,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0016,0
16,9,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0244,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
31,24,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0023,0
46,39,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1456,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7216,1
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8137,0
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4633,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,1
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0851,1
33,26,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0289,0
20,13,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842,1
31,24,0,0,2,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2847,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7821,0
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9862,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.182,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,0
23,16,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6753,0
35,28,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0931,0
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0043,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6212,1
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6897,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5766,1
27,20,0,0,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8842,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9303,1
26,19,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.8731,1
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5724,1
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5033,0
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,0
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9706,1
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9477,0
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8219,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0784,1
17,10,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2195,1
20,13,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4464,0
31,24,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9134,1
37,30,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7507,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5555,1
31,24,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8087,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8797,0
29,22,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8235,0
29,22,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0473,0
31,24,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0181,1
20,13,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5842,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6573,0
22,15,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7544,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9312,0
40,33,0,0,2,0,0,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2153,1
22,15,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,1
24,17,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4031,0
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9149,0
28,21,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.1106,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6899,1
17,10,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4548,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6421,1
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7849,0
37,30,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7507,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
32,25,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0931,1
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0049,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0314,0
29,22,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1592,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8802,1
22,15,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6635,1
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9501,0
28,21,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.5226,1
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7962,1
23,16,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0018,0
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7962,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9702,1
22,15,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8797,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8366,1
33,26,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9226,0
26,19,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.027,0
27,20,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.708,1
23,16,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0888,1
30,23,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0981,0
17,10,0,0,2,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7345,1
16,9,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4714,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,1
31,24,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0023,0
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5585,0
37,30,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1416,0
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8562,0
36,29,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2317,0
30,23,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4566,1
34,27,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8559,1
20,13,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3842,0
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9133,1
19,12,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5766,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.182,0
20,13,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5464,1
22,15,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8797,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.969,0
34,27,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0209,0
32,25,0,0,2,2,0,2,5,7,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0778,1
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0851,1
37,30,0,0,2,2,0,2,0,7,1,0,0,0,1,0,0,1,0,0,0,0,1,4.1008,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7721,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9022,1
39,32,0,0,2,2,0,2,4,7,1,0,0,0,1,0,0,1,0,0,0,0,0,4.3849,1
39,32,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0798,1
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.969,1
28,21,0,0,1,1,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9947,1
28,21,0,0,3,1,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9233,0
34,27,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0209,0
21,14,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7849,0
19,12,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7216,0
29,22,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.1592,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0151,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8554,0
21,14,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8802,1
27,20,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7179,0
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8314,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9484,0
25,18,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8937,0
30,23,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9899,1
29,22,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6504,1
27,20,0,0,2,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9582,0
29,22,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9523,0
25,18,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7835,0
20,13,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5464,0
13,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1808,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7947,1
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9408,1
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6897,1
36,29,0,0,2,1,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9613,1
30,23,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0817,1
27,20,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2084,1
31,24,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9503,1
17,10,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7345,1
18,11,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7947,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
26,19,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5805,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9677,0
23,16,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,1
40,33,0,0,3,1,0,2,10,7,2,0,0,0,1,0,0,0,0,0,0,0,0,4.3964,1
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0535,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7736,0
28,21,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0391,0
28,21,0,0,2,0,0,2,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7534,1
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.056,1
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
29,22,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8539,1
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5033,0
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
26,19,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9501,0
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,0
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6421,1
13,6,0,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1808,1
25,18,0,0,2,0,0,2,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,3.8439,1
31,24,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7199,1
28,21,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0661,1
34,27,0,0,3,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8337,1
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.882,0
21,14,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,3.8209,1
23,16,0,0,1,2,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0888,1
30,23,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0314,0
24,17,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8554,1
31,24,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9219,0
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8635,1
30,23,0,0,1,2,0,2,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,3.9899,1
19,12,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8269,1
28,21,0,0,3,1,0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9233,0
21,14,0,0,3,0,0,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5585,0
36,29,0,0,2,3,0,2,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0,4.2737,1
24,17,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0016,0
38,31,0,0,1,2,0,2,0,6,0,0,0,0,1,0,0,1,0,0,0,0,1,4.1685,1
30,23,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0566,1
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7081,0
23,16,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7623,0
23,16,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0018,1
45,38,0,0,3,4,0,2,12,10,2,0,0,0,1,0,0,1,0,0,0,0,1,4.2611,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9862,0
21,14,0,0,3,0,0,2,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,2.9871,1
31,24,0,0,3,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3.9134,1
18,11,0,0,2,0,0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6144,1
26,19,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9312,0
38,31,0,0,3,2,0,2,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9656,0
28,21,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,3.9138,1
27,20,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8562,0
34,27,0,0,3,0,0,2,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,3.9987,0
22,15,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7322,1
25,18,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7639,1
18,11,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7255,1
20,13,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8842,1
18,11,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4613,0
31,24,0,0,2,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8489,1
33,26,0,0,2,1,0,2,4,6,1,0,0,0,1,0,0,0,0,0,0,0,0,4.162,1
23,16,0,0,2,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1757,0
24,17,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6887,0
